filename,label
image_0704.jpg,SOUTHERN DOGFACE
image_0705.jpg,ELBOWED PIERROT
image_0706.jpg,YELLOW SWALLOW TAIL
image_0707.jpg,IPHICLUS SISTER
image_0708.jpg,BANDED ORANGE HELICONIAN
image_0709.jpg,LARGE MARBLE
image_0710.jpg,BANDED ORANGE HELICONIAN
image_0711.jpg,SILVER SPOT SKIPPER
image_0712.jpg,AN 88
image_0713.jpg,PINE WHITE
image_0714.jpg,STRAITED QUEEN
image_0715.jpg,JULIA
image_0716.jpg,CHECQUERED SKIPPER
image_0717.jpg,PAPER KITE
image_0718.jpg,PINE WHITE
image_0719.jpg,PURPLE HAIRSTREAK
image_0720.jpg,MOURNING CLOAK
image_0721.jpg,RED POSTMAN
image_0722.jpg,MANGROVE SKIPPER
image_0723.jpg,RED ADMIRAL
image_0724.jpg,EASTERN COMA
image_0725.jpg,WOOD SATYR
image_0726.jpg,BLACK HAIRSTREAK
image_0727.jpg,EASTERN DAPPLE WHITE
image_0728.jpg,GREAT JAY
image_0729.jpg,BANDED PEACOCK
image_0730.jpg,PIPEVINE SWALLOW
image_0731.jpg,LARGE MARBLE
image_0732.jpg,GOLD BANDED
image_0733.jpg,CLODIUS PARNASSIAN
image_0734.jpg,WOOD SATYR
image_0735.jpg,ORANGE TIP
image_0736.jpg,EASTERN DAPPLE WHITE
image_0737.jpg,SILVER SPOT SKIPPER
image_0738.jpg,PIPEVINE SWALLOW
image_0739.jpg,SOOTYWING
image_0740.jpg,AMERICAN SNOOT
image_0741.jpg,APPOLLO
image_0742.jpg,SCARCE SWALLOW
image_0743.jpg,TWO BARRED FLASHER
image_0744.jpg,PINE WHITE
image_0745.jpg,JULIA
image_0746.jpg,CLOUDED SULPHUR
image_0747.jpg,TWO BARRED FLASHER
image_0748.jpg,STRAITED QUEEN
image_0749.jpg,CLODIUS PARNASSIAN
image_0750.jpg,SLEEPY ORANGE
image_0751.jpg,TROPICAL LEAFWING
image_0752.jpg,SLEEPY ORANGE
image_0753.jpg,SOUTHERN DOGFACE
image_0754.jpg,BLUE MORPHO
image_0755.jpg,ORANGE OAKLEAF
image_0756.jpg,GREAT EGGFLY
image_0757.jpg,MONARCH
image_0758.jpg,BLUE SPOTTED CROW
image_0759.jpg,CLEOPATRA
image_0760.jpg,ORCHARD SWALLOW
image_0761.jpg,TWO BARRED FLASHER
image_0762.jpg,ULYSES
image_0763.jpg,BLACK HAIRSTREAK
image_0764.jpg,MOURNING CLOAK
image_0765.jpg,ADONIS
image_0766.jpg,LARGE MARBLE
image_0767.jpg,ADONIS
image_0768.jpg,GREEN CELLED CATTLEHEART
image_0769.jpg,GREEN CELLED CATTLEHEART
image_0770.jpg,GREAT EGGFLY
image_0771.jpg,GREAT JAY
image_0772.jpg,SOUTHERN DOGFACE
image_0773.jpg,RED CRACKER
image_0774.jpg,JULIA
image_0775.jpg,BANDED ORANGE HELICONIAN
image_0776.jpg,DANAID EGGFLY
image_0777.jpg,GREAT JAY
image_0778.jpg,COPPER TAIL
image_0779.jpg,AFRICAN GIANT SWALLOWTAIL
image_0780.jpg,CHESTNUT
image_0781.jpg,CRIMSON PATCH
image_0782.jpg,GREAT EGGFLY
image_0783.jpg,CRECENT
image_0784.jpg,EASTERN PINE ELFIN
image_0785.jpg,MOURNING CLOAK
image_0786.jpg,COPPER TAIL
image_0787.jpg,DANAID EGGFLY
image_0788.jpg,CLODIUS PARNASSIAN
image_0789.jpg,EASTERN DAPPLE WHITE
image_0790.jpg,RED ADMIRAL
image_0791.jpg,MILBERTS TORTOISESHELL
image_0792.jpg,EASTERN COMA
image_0793.jpg,QUESTION MARK
image_0794.jpg,GREY HAIRSTREAK
image_0795.jpg,ATALA
image_0796.jpg,PEACOCK
image_0797.jpg,RED ADMIRAL
image_0798.jpg,BLUE MORPHO
image_0799.jpg,AFRICAN GIANT SWALLOWTAIL
image_0800.jpg,TROPICAL LEAFWING
image_0801.jpg,CLOUDED SULPHUR
image_0802.jpg,RED POSTMAN
image_0803.jpg,YELLOW SWALLOW TAIL
image_0804.jpg,BECKERS WHITE
image_0805.jpg,PIPEVINE SWALLOW
image_0806.jpg,GREAT EGGFLY
image_0807.jpg,BROWN SIPROETA
image_0808.jpg,ORANGE TIP
image_0809.jpg,RED POSTMAN
image_0810.jpg,ELBOWED PIERROT
image_0811.jpg,ORANGE OAKLEAF
image_0812.jpg,ORANGE TIP
image_0813.jpg,LARGE MARBLE
image_0814.jpg,BLUE SPOTTED CROW
image_0815.jpg,ULYSES
image_0816.jpg,SOUTHERN DOGFACE
image_0817.jpg,GREAT EGGFLY
image_0818.jpg,MESTRA
image_0819.jpg,CRIMSON PATCH
image_0820.jpg,ATALA
image_0821.jpg,ORCHARD SWALLOW
image_0822.jpg,PIPEVINE SWALLOW
image_0823.jpg,DANAID EGGFLY
image_0824.jpg,BANDED ORANGE HELICONIAN
image_0825.jpg,TWO BARRED FLASHER
image_0826.jpg,INDRA SWALLOW
image_0827.jpg,COPPER TAIL
image_0828.jpg,YELLOW SWALLOW TAIL
image_0829.jpg,CRECENT
image_0830.jpg,ADONIS
image_0831.jpg,MOURNING CLOAK
image_0832.jpg,TROPICAL LEAFWING
image_0833.jpg,COMMON BANDED AWL
image_0834.jpg,GREAT EGGFLY
image_0835.jpg,PAINTED LADY
image_0836.jpg,ATALA
image_0837.jpg,SLEEPY ORANGE
image_0838.jpg,SLEEPY ORANGE
image_0839.jpg,JULIA
image_0840.jpg,MONARCH
image_0841.jpg,BROWN SIPROETA
image_0842.jpg,COMMON WOOD-NYMPH
image_0843.jpg,COPPER TAIL
image_0844.jpg,ZEBRA LONG WING
image_0845.jpg,ADONIS
image_0846.jpg,CLODIUS PARNASSIAN
image_0847.jpg,CRIMSON PATCH
image_0848.jpg,AMERICAN SNOOT
image_0849.jpg,GREEN CELLED CATTLEHEART
image_0850.jpg,PEACOCK
image_0851.jpg,CHESTNUT
image_0852.jpg,GREY HAIRSTREAK
image_0853.jpg,IPHICLUS SISTER
image_0854.jpg,GREAT EGGFLY
image_0855.jpg,CHECQUERED SKIPPER
image_0856.jpg,BLUE MORPHO
image_0857.jpg,GREY HAIRSTREAK
image_0858.jpg,PAINTED LADY
image_0859.jpg,BANDED ORANGE HELICONIAN
image_0860.jpg,EASTERN COMA
image_0861.jpg,MOURNING CLOAK
image_0862.jpg,CAIRNS BIRDWING
image_0863.jpg,COMMON BANDED AWL
image_0864.jpg,CABBAGE WHITE
image_0865.jpg,ZEBRA LONG WING
image_0866.jpg,CRECENT
image_0867.jpg,PINE WHITE
image_0868.jpg,GREEN CELLED CATTLEHEART
image_0869.jpg,CRECENT
image_0870.jpg,EASTERN PINE ELFIN
image_0871.jpg,ATALA
image_0872.jpg,CLOUDED SULPHUR
image_0873.jpg,PURPLISH COPPER
image_0874.jpg,EASTERN DAPPLE WHITE
image_0875.jpg,CABBAGE WHITE
image_0876.jpg,RED ADMIRAL
image_0877.jpg,GREAT EGGFLY
image_0878.jpg,CRECENT
image_0879.jpg,PURPLISH COPPER
image_0880.jpg,PINE WHITE
image_0881.jpg,APPOLLO
image_0882.jpg,MONARCH
image_0883.jpg,RED ADMIRAL
image_0884.jpg,ULYSES
image_0885.jpg,PINE WHITE
image_0886.jpg,PEACOCK
image_0887.jpg,YELLOW SWALLOW TAIL
image_0888.jpg,STRAITED QUEEN
image_0889.jpg,SOOTYWING
image_0890.jpg,IPHICLUS SISTER
image_0891.jpg,ORANGE OAKLEAF
image_0892.jpg,BECKERS WHITE
image_0893.jpg,PAINTED LADY
image_0894.jpg,RED ADMIRAL
image_0895.jpg,MILBERTS TORTOISESHELL
image_0896.jpg,EASTERN COMA
image_0897.jpg,RED SPOTTED PURPLE
image_0898.jpg,SLEEPY ORANGE
image_0899.jpg,BLUE MORPHO
image_0900.jpg,GREAT EGGFLY
image_0901.jpg,IPHICLUS SISTER
image_0902.jpg,CLEOPATRA
image_0903.jpg,BECKERS WHITE
image_0904.jpg,PAINTED LADY
image_0905.jpg,BLUE MORPHO
image_0906.jpg,CRIMSON PATCH
image_0907.jpg,ADONIS
image_0908.jpg,PAINTED LADY
image_0909.jpg,CRIMSON PATCH
image_0910.jpg,CLEOPATRA
image_0911.jpg,RED ADMIRAL
image_0912.jpg,WOOD SATYR
image_0913.jpg,GREAT JAY
image_0914.jpg,AFRICAN GIANT SWALLOWTAIL
image_0915.jpg,VICEROY
image_0916.jpg,AMERICAN SNOOT
image_0917.jpg,QUESTION MARK
image_0918.jpg,MOURNING CLOAK
image_0919.jpg,SCARCE SWALLOW
image_0920.jpg,GOLD BANDED
image_0921.jpg,PIPEVINE SWALLOW
image_0922.jpg,CLOUDED SULPHUR
image_0923.jpg,VICEROY
image_0924.jpg,PURPLE HAIRSTREAK
image_0925.jpg,IPHICLUS SISTER
image_0926.jpg,YELLOW SWALLOW TAIL
image_0927.jpg,YELLOW SWALLOW TAIL
image_0928.jpg,ORANGE TIP
image_0929.jpg,PURPLISH COPPER
image_0930.jpg,CAIRNS BIRDWING
image_0931.jpg,SCARCE SWALLOW
image_0932.jpg,COPPER TAIL
image_0933.jpg,RED ADMIRAL
image_0934.jpg,BANDED PEACOCK
image_0935.jpg,AN 88
image_0936.jpg,CHECQUERED SKIPPER
image_0937.jpg,COMMON BANDED AWL
image_0938.jpg,COMMON WOOD-NYMPH
image_0939.jpg,COMMON BANDED AWL
image_0940.jpg,EASTERN COMA
image_0941.jpg,CRIMSON PATCH
image_0942.jpg,CLODIUS PARNASSIAN
image_0943.jpg,MOURNING CLOAK
image_0944.jpg,STRAITED QUEEN
image_0945.jpg,RED CRACKER
image_0946.jpg,SOOTYWING
image_0947.jpg,AN 88
image_0948.jpg,MESTRA
image_0949.jpg,GREY HAIRSTREAK
image_0950.jpg,CAIRNS BIRDWING
image_0951.jpg,STRAITED QUEEN
image_0952.jpg,PURPLE HAIRSTREAK
image_0953.jpg,CLEOPATRA
image_0954.jpg,PIPEVINE SWALLOW
image_0955.jpg,BROWN SIPROETA
image_0956.jpg,TWO BARRED FLASHER
image_0957.jpg,GREAT JAY
image_0958.jpg,PEACOCK
image_0959.jpg,ORCHARD SWALLOW
image_0960.jpg,RED POSTMAN
image_0961.jpg,EASTERN COMA
image_0962.jpg,PURPLE HAIRSTREAK
image_0963.jpg,EASTERN COMA
image_0964.jpg,RED CRACKER
image_0965.jpg,QUESTION MARK
image_0966.jpg,AMERICAN SNOOT
image_0967.jpg,BROWN SIPROETA
image_0968.jpg,VICEROY
image_0969.jpg,BANDED ORANGE HELICONIAN
image_0970.jpg,CLOUDED SULPHUR
image_0971.jpg,CHECQUERED SKIPPER
image_0972.jpg,ELBOWED PIERROT
image_0973.jpg,MONARCH
image_0974.jpg,POPINJAY
image_0975.jpg,COMMON WOOD-NYMPH
image_0976.jpg,WOOD SATYR
image_0977.jpg,MESTRA
image_0978.jpg,ORCHARD SWALLOW
image_0979.jpg,CRECENT
image_0980.jpg,BLUE SPOTTED CROW
image_0981.jpg,SOOTYWING
image_0982.jpg,PIPEVINE SWALLOW
image_0983.jpg,CRECENT
image_0984.jpg,PIPEVINE SWALLOW
image_0985.jpg,LARGE MARBLE
image_0986.jpg,SCARCE SWALLOW
image_0987.jpg,COMMON BANDED AWL
image_0988.jpg,BANDED ORANGE HELICONIAN
image_0989.jpg,STRAITED QUEEN
image_0990.jpg,CABBAGE WHITE
image_0991.jpg,CLOUDED SULPHUR
image_0992.jpg,SOUTHERN DOGFACE
image_0993.jpg,ORANGE OAKLEAF
image_0994.jpg,ORCHARD SWALLOW
image_0995.jpg,PINE WHITE
image_0996.jpg,GREAT EGGFLY
image_0997.jpg,INDRA SWALLOW
image_0998.jpg,PURPLISH COPPER
image_0999.jpg,JULIA
image_1000.jpg,BLUE MORPHO
image_1001.jpg,BANDED PEACOCK
image_1002.jpg,ADONIS
image_1003.jpg,BANDED ORANGE HELICONIAN
image_1004.jpg,DANAID EGGFLY
image_1005.jpg,BLACK HAIRSTREAK
image_1006.jpg,TWO BARRED FLASHER
image_1007.jpg,SLEEPY ORANGE
image_1008.jpg,BROWN SIPROETA
image_1009.jpg,MILBERTS TORTOISESHELL
image_1010.jpg,BECKERS WHITE
image_1011.jpg,AMERICAN SNOOT
image_1012.jpg,MILBERTS TORTOISESHELL
image_1013.jpg,COMMON WOOD-NYMPH
image_1014.jpg,VICEROY
image_1015.jpg,SOUTHERN DOGFACE
image_1016.jpg,CLODIUS PARNASSIAN
image_1017.jpg,SOUTHERN DOGFACE
image_1018.jpg,MESTRA
image_1019.jpg,CRECENT
image_1020.jpg,CHECQUERED SKIPPER
image_1021.jpg,TROPICAL LEAFWING
image_1022.jpg,BLUE SPOTTED CROW
image_1023.jpg,CRECENT
image_1024.jpg,CRIMSON PATCH
image_1025.jpg,ULYSES
image_1026.jpg,ELBOWED PIERROT
image_1027.jpg,MANGROVE SKIPPER
image_1028.jpg,RED ADMIRAL
image_1029.jpg,BROWN SIPROETA
image_1030.jpg,CLODIUS PARNASSIAN
image_1031.jpg,APPOLLO
image_1032.jpg,INDRA SWALLOW
image_1033.jpg,CRECENT
image_1034.jpg,MALACHITE
image_1035.jpg,GOLD BANDED
image_1036.jpg,CLODIUS PARNASSIAN
image_1037.jpg,JULIA
image_1038.jpg,AMERICAN SNOOT
image_1039.jpg,ULYSES
image_1040.jpg,PIPEVINE SWALLOW
image_1041.jpg,BANDED PEACOCK
image_1042.jpg,PINE WHITE
image_1043.jpg,SCARCE SWALLOW
image_1044.jpg,CHECQUERED SKIPPER
image_1045.jpg,TROPICAL LEAFWING
image_1046.jpg,EASTERN DAPPLE WHITE
image_1047.jpg,CRIMSON PATCH
image_1048.jpg,AMERICAN SNOOT
image_1049.jpg,AMERICAN SNOOT
image_1050.jpg,BANDED ORANGE HELICONIAN
image_1051.jpg,ORANGE TIP
image_1052.jpg,PINE WHITE
image_1053.jpg,CABBAGE WHITE
image_1054.jpg,PINE WHITE
image_1055.jpg,PEACOCK
image_1056.jpg,BROWN SIPROETA
image_1057.jpg,YELLOW SWALLOW TAIL
image_1058.jpg,ELBOWED PIERROT
image_1059.jpg,PURPLISH COPPER
image_1060.jpg,VICEROY
image_1061.jpg,ORANGE OAKLEAF
image_1062.jpg,CLODIUS PARNASSIAN
image_1063.jpg,ELBOWED PIERROT
image_1064.jpg,WOOD SATYR
image_1065.jpg,GREEN CELLED CATTLEHEART
image_1066.jpg,MILBERTS TORTOISESHELL
image_1067.jpg,PURPLE HAIRSTREAK
image_1068.jpg,JULIA
image_1069.jpg,COMMON BANDED AWL
image_1070.jpg,COMMON WOOD-NYMPH
image_1071.jpg,TROPICAL LEAFWING
image_1072.jpg,BLUE SPOTTED CROW
image_1073.jpg,SCARCE SWALLOW
image_1074.jpg,BLUE MORPHO
image_1075.jpg,BECKERS WHITE
image_1076.jpg,GREAT EGGFLY
image_1077.jpg,CRECENT
image_1078.jpg,RED POSTMAN
image_1079.jpg,GREAT EGGFLY
image_1080.jpg,MANGROVE SKIPPER
image_1081.jpg,IPHICLUS SISTER
image_1082.jpg,TWO BARRED FLASHER
image_1083.jpg,CHECQUERED SKIPPER
image_1084.jpg,JULIA
image_1085.jpg,ORCHARD SWALLOW
image_1086.jpg,PURPLE HAIRSTREAK
image_1087.jpg,VICEROY
image_1088.jpg,EASTERN DAPPLE WHITE
image_1089.jpg,GREEN CELLED CATTLEHEART
image_1090.jpg,GREAT EGGFLY
image_1091.jpg,COMMON WOOD-NYMPH
image_1092.jpg,CABBAGE WHITE
image_1093.jpg,LARGE MARBLE
image_1094.jpg,CLEOPATRA
image_1095.jpg,AFRICAN GIANT SWALLOWTAIL
image_1096.jpg,CRIMSON PATCH
image_1097.jpg,BANDED ORANGE HELICONIAN
image_1098.jpg,PAINTED LADY
image_1099.jpg,RED SPOTTED PURPLE
image_1100.jpg,MOURNING CLOAK
image_1101.jpg,ELBOWED PIERROT
image_1102.jpg,POPINJAY
image_1103.jpg,MESTRA
image_1104.jpg,VICEROY
image_1105.jpg,SLEEPY ORANGE
image_1106.jpg,TROPICAL LEAFWING
image_1107.jpg,APPOLLO
image_1108.jpg,RED SPOTTED PURPLE
image_1109.jpg,DANAID EGGFLY
image_1110.jpg,STRAITED QUEEN
image_1111.jpg,ORCHARD SWALLOW
image_1112.jpg,CLODIUS PARNASSIAN
image_1113.jpg,SLEEPY ORANGE
image_1114.jpg,EASTERN PINE ELFIN
image_1115.jpg,RED POSTMAN
image_1116.jpg,SOUTHERN DOGFACE
image_1117.jpg,EASTERN PINE ELFIN
image_1118.jpg,CHESTNUT
image_1119.jpg,COMMON WOOD-NYMPH
image_1120.jpg,EASTERN PINE ELFIN
image_1121.jpg,RED CRACKER
image_1122.jpg,PURPLE HAIRSTREAK
image_1123.jpg,PIPEVINE SWALLOW
image_1124.jpg,SILVER SPOT SKIPPER
image_1125.jpg,INDRA SWALLOW
image_1126.jpg,INDRA SWALLOW
image_1127.jpg,TROPICAL LEAFWING
image_1128.jpg,TWO BARRED FLASHER
image_1129.jpg,RED ADMIRAL
image_1130.jpg,MALACHITE
image_1131.jpg,EASTERN COMA
image_1132.jpg,BLACK HAIRSTREAK
image_1133.jpg,COMMON WOOD-NYMPH
image_1134.jpg,DANAID EGGFLY
image_1135.jpg,CHECQUERED SKIPPER
image_1136.jpg,CLOUDED SULPHUR
image_1137.jpg,RED POSTMAN
image_1138.jpg,PINE WHITE
image_1139.jpg,APPOLLO
image_1140.jpg,PAINTED LADY
image_1141.jpg,ORANGE OAKLEAF
image_1142.jpg,EASTERN COMA
image_1143.jpg,PINE WHITE
image_1144.jpg,SCARCE SWALLOW
image_1145.jpg,CRECENT
image_1146.jpg,ORANGE TIP
image_1147.jpg,COMMON WOOD-NYMPH
image_1148.jpg,RED POSTMAN
image_1149.jpg,COMMON BANDED AWL
image_1150.jpg,ZEBRA LONG WING
image_1151.jpg,AFRICAN GIANT SWALLOWTAIL
image_1152.jpg,APPOLLO
image_1153.jpg,ELBOWED PIERROT
image_1154.jpg,ELBOWED PIERROT
image_1155.jpg,EASTERN PINE ELFIN
image_1156.jpg,BLUE SPOTTED CROW
image_1157.jpg,SOOTYWING
image_1158.jpg,SCARCE SWALLOW
image_1159.jpg,SILVER SPOT SKIPPER
image_1160.jpg,PEACOCK
image_1161.jpg,POPINJAY
image_1162.jpg,EASTERN DAPPLE WHITE
image_1163.jpg,BLUE MORPHO
image_1164.jpg,BECKERS WHITE
image_1165.jpg,CLODIUS PARNASSIAN
image_1166.jpg,MILBERTS TORTOISESHELL
image_1167.jpg,PEACOCK
image_1168.jpg,ZEBRA LONG WING
image_1169.jpg,PIPEVINE SWALLOW
image_1170.jpg,MOURNING CLOAK
image_1171.jpg,EASTERN PINE ELFIN
image_1172.jpg,MILBERTS TORTOISESHELL
image_1173.jpg,CLOUDED SULPHUR
image_1174.jpg,CRECENT
image_1175.jpg,SOUTHERN DOGFACE
image_1176.jpg,EASTERN PINE ELFIN
image_1177.jpg,SCARCE SWALLOW
image_1178.jpg,PIPEVINE SWALLOW
image_1179.jpg,PAPER KITE
image_1180.jpg,BLUE MORPHO
image_1181.jpg,TROPICAL LEAFWING
image_1182.jpg,POPINJAY
image_1183.jpg,IPHICLUS SISTER
image_1184.jpg,GOLD BANDED
image_1185.jpg,GREEN CELLED CATTLEHEART
image_1186.jpg,PURPLE HAIRSTREAK
image_1187.jpg,BLUE MORPHO
image_1188.jpg,ULYSES
image_1189.jpg,CRECENT
image_1190.jpg,SLEEPY ORANGE
image_1191.jpg,RED SPOTTED PURPLE
image_1192.jpg,RED POSTMAN
image_1193.jpg,YELLOW SWALLOW TAIL
image_1194.jpg,CRIMSON PATCH
image_1195.jpg,RED POSTMAN
image_1196.jpg,MANGROVE SKIPPER
image_1197.jpg,SOUTHERN DOGFACE
image_1198.jpg,IPHICLUS SISTER
image_1199.jpg,CHECQUERED SKIPPER
image_1200.jpg,BANDED PEACOCK
image_1201.jpg,GREY HAIRSTREAK
image_1202.jpg,CABBAGE WHITE
image_1203.jpg,EASTERN PINE ELFIN
image_1204.jpg,DANAID EGGFLY
image_1205.jpg,PIPEVINE SWALLOW
image_1206.jpg,CHESTNUT
image_1207.jpg,BROWN SIPROETA
image_1208.jpg,ZEBRA LONG WING
image_1209.jpg,MILBERTS TORTOISESHELL
image_1210.jpg,PAINTED LADY
image_1211.jpg,CHECQUERED SKIPPER
image_1212.jpg,QUESTION MARK
image_1213.jpg,POPINJAY
image_1214.jpg,ATALA
image_1215.jpg,PAPER KITE
image_1216.jpg,PIPEVINE SWALLOW
image_1217.jpg,WOOD SATYR
image_1218.jpg,ELBOWED PIERROT
image_1219.jpg,RED POSTMAN
image_1220.jpg,MALACHITE
image_1221.jpg,EASTERN DAPPLE WHITE
image_1222.jpg,CHECQUERED SKIPPER
image_1223.jpg,SOOTYWING
image_1224.jpg,CRIMSON PATCH
image_1225.jpg,METALMARK
image_1226.jpg,EASTERN DAPPLE WHITE
image_1227.jpg,APPOLLO
image_1228.jpg,ORANGE TIP
image_1229.jpg,ADONIS
image_1230.jpg,MOURNING CLOAK
image_1231.jpg,ULYSES
image_1232.jpg,AFRICAN GIANT SWALLOWTAIL
image_1233.jpg,EASTERN COMA
image_1234.jpg,BANDED ORANGE HELICONIAN
image_1235.jpg,COPPER TAIL
image_1236.jpg,RED SPOTTED PURPLE
image_1237.jpg,EASTERN PINE ELFIN
image_1238.jpg,MOURNING CLOAK
image_1239.jpg,EASTERN DAPPLE WHITE
image_1240.jpg,SCARCE SWALLOW
image_1241.jpg,MONARCH
image_1242.jpg,CLEOPATRA
image_1243.jpg,CAIRNS BIRDWING
image_1244.jpg,CHECQUERED SKIPPER
image_1245.jpg,ATALA
image_1246.jpg,GREEN CELLED CATTLEHEART
image_1247.jpg,PEACOCK
image_1248.jpg,JULIA
image_1249.jpg,ELBOWED PIERROT
image_1250.jpg,PEACOCK
image_1251.jpg,GREAT EGGFLY
image_1252.jpg,BECKERS WHITE
image_1253.jpg,CHECQUERED SKIPPER
image_1254.jpg,VICEROY
image_1255.jpg,RED SPOTTED PURPLE
image_1256.jpg,GREAT EGGFLY
image_1257.jpg,ADONIS
image_1258.jpg,RED POSTMAN
image_1259.jpg,INDRA SWALLOW
image_1260.jpg,DANAID EGGFLY
image_1261.jpg,BLACK HAIRSTREAK
image_1262.jpg,IPHICLUS SISTER
image_1263.jpg,QUESTION MARK
image_1264.jpg,WOOD SATYR
image_1265.jpg,COPPER TAIL
image_1266.jpg,APPOLLO
image_1267.jpg,STRAITED QUEEN
image_1268.jpg,BANDED ORANGE HELICONIAN
image_1269.jpg,PAINTED LADY
image_1270.jpg,TWO BARRED FLASHER
image_1271.jpg,RED POSTMAN
image_1272.jpg,MESTRA
image_1273.jpg,CHESTNUT
image_1274.jpg,METALMARK
image_1275.jpg,DANAID EGGFLY
image_1276.jpg,MILBERTS TORTOISESHELL
image_1277.jpg,AFRICAN GIANT SWALLOWTAIL
image_1278.jpg,IPHICLUS SISTER
image_1279.jpg,SCARCE SWALLOW
image_1280.jpg,JULIA
image_1281.jpg,EASTERN COMA
image_1282.jpg,SOOTYWING
image_1283.jpg,APPOLLO
image_1284.jpg,CLODIUS PARNASSIAN
image_1285.jpg,MONARCH
image_1286.jpg,COPPER TAIL
image_1287.jpg,TWO BARRED FLASHER
image_1288.jpg,INDRA SWALLOW
image_1289.jpg,RED CRACKER
image_1290.jpg,SILVER SPOT SKIPPER
image_1291.jpg,IPHICLUS SISTER
image_1292.jpg,CRIMSON PATCH
image_1293.jpg,SILVER SPOT SKIPPER
image_1294.jpg,BANDED ORANGE HELICONIAN
image_1295.jpg,COMMON BANDED AWL
image_1296.jpg,GOLD BANDED
image_1297.jpg,CABBAGE WHITE
image_1298.jpg,BROWN SIPROETA
image_1299.jpg,PURPLE HAIRSTREAK
image_1300.jpg,BLACK HAIRSTREAK
image_1301.jpg,BLUE MORPHO
image_1302.jpg,PAPER KITE
image_1303.jpg,ATALA
image_1304.jpg,JULIA
image_1305.jpg,CLODIUS PARNASSIAN
image_1306.jpg,COMMON BANDED AWL
image_1307.jpg,GOLD BANDED
image_1308.jpg,MOURNING CLOAK
image_1309.jpg,METALMARK
image_1310.jpg,BLUE MORPHO
image_1311.jpg,GREAT EGGFLY
image_1312.jpg,SLEEPY ORANGE
image_1313.jpg,STRAITED QUEEN
image_1314.jpg,SOUTHERN DOGFACE
image_1315.jpg,PIPEVINE SWALLOW
image_1316.jpg,GREEN CELLED CATTLEHEART
image_1317.jpg,ORCHARD SWALLOW
image_1318.jpg,PURPLE HAIRSTREAK
image_1319.jpg,PEACOCK
image_1320.jpg,CHECQUERED SKIPPER
image_1321.jpg,GREY HAIRSTREAK
image_1322.jpg,CHESTNUT
image_1323.jpg,CLEOPATRA
image_1324.jpg,CLODIUS PARNASSIAN
image_1325.jpg,GREAT JAY
image_1326.jpg,ORANGE TIP
image_1327.jpg,RED ADMIRAL
image_1328.jpg,SCARCE SWALLOW
image_1329.jpg,CLEOPATRA
image_1330.jpg,LARGE MARBLE
image_1331.jpg,MONARCH
image_1332.jpg,PURPLISH COPPER
image_1333.jpg,SLEEPY ORANGE
image_1334.jpg,GREY HAIRSTREAK
image_1335.jpg,BLACK HAIRSTREAK
image_1336.jpg,MESTRA
image_1337.jpg,PAPER KITE
image_1338.jpg,STRAITED QUEEN
image_1339.jpg,QUESTION MARK
image_1340.jpg,CABBAGE WHITE
image_1341.jpg,AMERICAN SNOOT
image_1342.jpg,RED ADMIRAL
image_1343.jpg,CHESTNUT
image_1344.jpg,JULIA
image_1345.jpg,CHESTNUT
image_1346.jpg,BLUE SPOTTED CROW
image_1347.jpg,SOUTHERN DOGFACE
image_1348.jpg,APPOLLO
image_1349.jpg,MONARCH
image_1350.jpg,GREAT JAY
image_1351.jpg,VICEROY
image_1352.jpg,BANDED ORANGE HELICONIAN
image_1353.jpg,PAPER KITE
image_1354.jpg,CLOUDED SULPHUR
image_1355.jpg,PURPLE HAIRSTREAK
image_1356.jpg,QUESTION MARK
image_1357.jpg,STRAITED QUEEN
image_1358.jpg,RED ADMIRAL
image_1359.jpg,CAIRNS BIRDWING
image_1360.jpg,GREEN CELLED CATTLEHEART
image_1361.jpg,GREAT JAY
image_1362.jpg,SLEEPY ORANGE
image_1363.jpg,MILBERTS TORTOISESHELL
image_1364.jpg,BECKERS WHITE
image_1365.jpg,TROPICAL LEAFWING
image_1366.jpg,SOUTHERN DOGFACE
image_1367.jpg,STRAITED QUEEN
image_1368.jpg,TWO BARRED FLASHER
image_1369.jpg,ORANGE OAKLEAF
image_1370.jpg,ORANGE OAKLEAF
image_1371.jpg,PURPLE HAIRSTREAK
image_1372.jpg,GOLD BANDED
image_1373.jpg,PEACOCK
image_1374.jpg,AFRICAN GIANT SWALLOWTAIL
image_1375.jpg,SILVER SPOT SKIPPER
image_1376.jpg,BLUE SPOTTED CROW
image_1377.jpg,IPHICLUS SISTER
image_1378.jpg,GOLD BANDED
image_1379.jpg,ADONIS
image_1380.jpg,EASTERN PINE ELFIN
image_1381.jpg,RED ADMIRAL
image_1382.jpg,PAPER KITE
image_1383.jpg,ADONIS
image_1384.jpg,CHESTNUT
image_1385.jpg,BROWN SIPROETA
image_1386.jpg,ATALA
image_1387.jpg,INDRA SWALLOW
image_1388.jpg,CHESTNUT
image_1389.jpg,CHECQUERED SKIPPER
image_1390.jpg,BANDED ORANGE HELICONIAN
image_1391.jpg,MOURNING CLOAK
image_1392.jpg,CLODIUS PARNASSIAN
image_1393.jpg,EASTERN PINE ELFIN
image_1394.jpg,APPOLLO
image_1395.jpg,CLODIUS PARNASSIAN
image_1396.jpg,CHESTNUT
image_1397.jpg,PIPEVINE SWALLOW
image_1398.jpg,PURPLE HAIRSTREAK
